"id","title","up_name","mid","url","bfl","plsl","dt","length","dmsl","tags","comments","yn","created","modified"
103,三本考研逆袭985/211？难？3个底层方法在这里，剩下的就交给你了！,程序员职场大萌哥,279169631,https://www.bilibili.com/video/BV1nA411x7jS,1640,18,"2020-11-19 20:30:11","06:45",4,考研|逆袭|学习|经验分享|学习方法|考研经验|学习心得|bilibili新星计划|2021考研|11月打卡挑战W3,"",1,"2021-02-09 09:58:00.0",
104,【程序员面试】秋招最全指南，如何准备，如何投递，以及面试攻略大全分享！,程序员职场大萌哥,279169631,https://www.bilibili.com/video/BV1FZ4y1L74v,679,80,"2020-10-19 09:20:54","06:33",5,面试|程序员|职场|知识分享官|原创|找工作|求职|职业规划|互联网|面试技巧,"",1,"2021-02-09 09:58:01.0",
105,轻松戳破程序员35岁危机的纸老虎，给你一句话搞定！,程序员职场大萌哥,279169631,https://www.bilibili.com/video/BV1cf4y1q7kL,1980,20,"2020-11-05 11:06:39","05:11",6,编程|程序员|职场|IT|35岁危机|11月打卡挑战W1|互联网|程序猿|职业规划|bilibili新星计划,"",1,"2021-02-09 09:58:02.0",
106,成长路上的八个认知陷阱，劝你别再犯了，说说这里面的故事,程序员职场大萌哥,279169631,https://www.bilibili.com/video/BV1z54y1t7CU,736,34,"2020-12-31 16:33:50","10:32",10,必剪创作|正能量|学习|创业|点亮繁星计划|成长|思维|创作灵感|打卡挑战|跨年总动员,"",1,"2021-02-09 09:58:03.0",
107,大学四年自学走来，这些私藏的实用工具/学习网站我贡献出来了,三太子敖丙,130763764,https://www.bilibili.com/video/BV1zT4y1E7ev,162802,274,"2020-06-01 17:45:54","19:23",791,校园才艺大赛-奇思妙想组|自学|三太子敖丙|工具|网站|大学生就业|自学网站,"感谢各位的三连支持，视频中提到的网页对应网址
B站 网址：www.bilibili.com
中国大学MOOC 网址：www.icourse163.org
IMOOC 网址：www.imooc.com
极客时间 网址：https://time.geekbang.org
极客学院 网址：www.jikexueyuan.com
网易云课堂 网址：https://study.163.com
百度/谷歌 网址：www.baidu.com  www.google.com
知乎 网址：www.zhihu.com
GitHub 网址：https://github.com
我要自学网 网址：www.51zxw.net
w3school、菜鸟教程 网址：www.w3school.com.cn  www.runoob.com
豆瓣、微信读书、当当 网址：www.douban.com  https://weread.qq.com  http://book.dangdang.com
CSDN 网址www.csdn.net
掘金 网址 https://juejin.im
博客园 网址：www.cnblogs.com
思否（segmentfault） 网址：https://segmentfault.com
stackoverflow 网址：https://stackoverflow.com
开源中国 网址：www.oschina.net
V2ex 网址：www.v2ex.com
infoQ 网址：www.infoq.cn
有道词典 网址：www.youdao.com
印象笔记 网址：www.yinxiang.com|单独出两期自己学习经历吧[OK]|大家六一快乐!",1,"2021-02-09 09:58:04.0",
108,程序员面试北大研究生Java岗，中途离场，是不是玩不起？,三太子敖丙,130763764,https://www.bilibili.com/video/BV1HQ4y1P7hE,970232,2059,"2020-05-27 17:45:31","58:26",4297,程序员|知识分享官|JAVA|三太子敖丙|互联网|JAVA面试|JAVA编程|敖丙,大佬就是大佬，回答太稳了|一小时+的高强度面试么。。。答到后面我会感觉到头晕。。。|谢谢提醒我是个废物，读书去了[酸了],1,"2021-02-09 09:58:05.0",
109,程序员面试一个Java实习生，展示教科书般回答，有两个大厂offer的他会来么？,三太子敖丙,130763764,https://www.bilibili.com/video/BV1sE411M7Nv,380212,1162,"2020-03-08 21:02:14","35:07",3335,面试|程序员|职场|知识分享官|学习|计算机大学生|三太子敖丙|找工作|it|java|春招,"16年本科毕业到现在差不多也快4年了，他回答的东西在这些年在工作中也都积累得差不多，但确实底层没了解得这么清楚；前些年都写后台服务，今年开始上手vue react和移动端H5轻应用，也拿下了SE的岗位和税后28k的薪资；但我不会满足的，誓要当一个全栈工程师！|面试JAVA都这么强吗？我感觉我学的像个废物|说实话，软件科班的研究生，这个水平是正常的，况且看他回答的内容明显都是准备过得，当然也很强了。不过我感觉有一点不太好，面试官给你一个知识点，你一下子把所有相关知识都说出来，未必是件好事，很多面试官非常反感抢答+答非所问，会让面试官感觉你是背的，当然这也和面试官的个性有关，适当的引导面试官是更好的选择",1,"2021-02-09 09:58:06.0",
110,【敖丙】今天帮公司面试了个要25K的Java程序员，看看我都问他些什么问题,三太子敖丙,130763764,https://www.bilibili.com/video/BV1CE411E7SG,354797,1227,"2020-03-02 23:08:39","24:44",1552,面试|程序员|生活|学习|计算机大学生|三太子敖丙|找工作|培训机构|it|java|春招|bilibili新星计划,"各位年轻人你们真的不用担心面试会表现不好，20来岁面试表现好才是很奇怪的。你们一没经历过多少事，二没见过多少人，三没背过几次锅，四没抱过几次大腿，直接去面对每天都在经历上述事项的面试官，除非你天赋异禀，或者赶上面试官心情好，面试表现不好简直是理所当然的事，最后可能起决定性作用的甚至可能是你更好看一点或者身材好一点。|java程序员面试，最常见的套路永远是问：你用过多少中间件和库？
然后又问：这些中间件和库的特性了解多少？
再高级一点的就会问：这些中间件和库特性原理是什么？

作为真正有能力解决问题的开发人员，考虑问题的方向不是这么样的。
1，业务上需要什么功能，某个库或中间件能提供，那么只要冲自已想要的去了解好就行，毕竟软件功能要的永远是够用就行，要考虑以后扩展就不要盲目用第三方提供的东西了，业务周期也没这么充裕的时间让你慢慢搞，堆起来功能能用时业务考虑的第一要素。所以问此中间件和库深层了解是多余的，人人都是冲它有自已想要的功能去用而已，没必要用一样就得了解得透彻。
2，既然是java开发，那么要看看想找的是什么人，搬砖工问的是使用过什么框架，什么库就行了，架构师级别问的，应该是spring,springboot,springcloud都有什么不同，有什么优点，有什么缺点，缺点怎么克服，给出方案和案例才是重点。举个简单例子，很多都知道swagger能生成文档，但对复杂数据不支持，该怎么救活呢？很多人会答不上，但架构师级别有做过的肯定知道，这些是开发前必须解决的事。只要工作场景用不着，很多人对java都是不认识的，nio和netty有什么用都可能不清楚，因为工作场景用不上，用得上的多数是架构级别。如果非架构级别还经常用上，只能说现在用于开发的框架设计太烂了。
3，既然是用java，多线程相关的就别问些什么了，知道hashtable和hashmap的区别就好了，知道线程并行访问资源的时序分析和注意事项就可以了，加个concurrent包装的，就别用来做什么多线程，高效率之类的东西了，用原子锁级别的能有多快呢？并行读互斥写的锁，在绝对读写高并发时同样死。用java老老实实用无状态线程池，共享对象什么的用个redis或memc来放就好了。java不可能像c\c++那样能用cas解决任何高效并发的问题。安全生产最重要，效率稍低机器来补。java的各种多线程对象，sync关键字，都是让多线程变得比单线程流水线还慢的东西。

作为面试官，就要清楚要招的是什么人，要用什么人，别老把乱七八糟的东西扯一大堆不等用的，问倒对方还觉得高兴一样，这样对你对公司形象对面试者都没有好处。
面试重点是这人现有技能是否满足岗位要求，人是否能好好合作，最后才是这人是否学习快，灵活变通，能产生更多价值。|很多小伙伴可能不太熟悉，我是个技术文章的博主，去年活跃在CSDN、掘金、知乎，微信搜【三太子敖丙】有我大厂系列文章和个人生活分享，以后开始B站分享了，也是系列的模式，意图是帮助大家进大厂。",1,"2021-02-09 09:58:06.0",
111,三流大学和一流大学学生的简历有什么区别？,三太子敖丙,130763764,https://www.bilibili.com/video/BV16Z4y1N7Qf,49407,150,"2020-09-21 17:35:35","18:02",319,面试|三太子敖丙|找工作|经验分享|求职|简历|简历模板|九月打卡挑战W3,总结一下1：简历格式最好为pdf防止wps和offfic版本不兼容   2：简历文件命名 名字+学校（学历）+岗位+手机号  3简历封面没太大必要（宣讲会招聘会可以考虑加）  4：简历第一栏个人信息不要列无关信息 敖丙建议列出 姓名 学校（学历）手机号  邮箱应聘岗位  年龄  也可列出自己的博客项目链接之类工作相关信息     5薪资期望不要写，面试结束后看面试情况来谈，不要暴露自己的“底牌”。  6教育经历 优势就把信息往前放获取加分  相对劣势就往后放争取以技术取胜。 7工作经验实习经验  不要只是说干了什么职位而是要把做了什么，取得了什么成果写出来。8 无关简单技术不要写不会成为加分项，分清熟悉，熟练掌握，精通的应用，精通别乱用  9 项目经历  把技术栈，设计思路，工作职责，自己的收获 如果没有项目可以去自己写一些（网上相关项目视频也很多）   10自我评价 有争议的部分可写可不写 有剩余空间就写一下，简历控制在一到两页。11不要插入大图片  设计类简历可单独附件  12 投递时间 建议hr上班后半小时交  13  不同领域公司不同简历应对   如果投出去没有任何反应最好去检查一下自己的简历有无问题。|在校生还没有项目经验，也不知道怎么找，超级期待敖丙出一期开源项目的介绍视频！！！[星星眼]|我之前在招聘组干过，支持校/社招技术部门招聘，简历的话电话和邮箱是必写的，那种不写电话和邮箱的是最烦的.hr初筛的话一般是看关键词，而且筛的很快，没时间看其他东西.学校的话一本往上也不太分层，比如浙大，浙工大，杭电基本上都能过初筛，当然有些组的大佬确实只收985，211的.hr初筛之后会有笔试，过了笔试才会约给技术部门面试，大概三轮技术面，包括电话，上机，视频面，过了可能用人部门的经理来面你，也有可能是hr来跟你谈offer，不同部门不一样.总之hr初筛跟技术部门面不同，hr不是技术出身，他了解所有部门的用人要求，但不深入，所以写简历的时候一是要把邮箱电话微信写上，二是要把适合岗位的技术写上，当然学校里拿过什么奖，当过什么干部该写就写，没当过简单编一点.如果你工作几年了，做过的项目肯定要详细写.,1,"2021-02-09 09:58:08.0",
112,【春招】能不能好好写简历，这样真的不敢给你内推进来跟我做同事,三太子敖丙,130763764,https://www.bilibili.com/video/BV1SE411M73N,70409,261,"2020-03-09 18:50:30","05:02",94,面试|程序员|职场|学习|生活|三太子敖丙|简历|互联网|求职|java|bilibili新星计划,想问下up，有没有那种非计算机科班自学java进公司的。|为啥校招内推的都是要大三的？有点好奇。。。我是计科大三的，我感觉自己还没达到那个门槛，没敢去|敖丙竟然是清华大学的高材生[抠鼻],1,"2021-02-09 09:58:09.0",
113,考研还是工作？毕业2年同班同学差距这么大！,三太子敖丙,130763764,https://www.bilibili.com/video/BV1yz4y197nh,84626,579,"2020-06-09 17:45:51","11:11",467,考研|三太子敖丙|知识分享官|经验分享|就业|考研还是工作,"本科能进大厂就直接就业吧，现在计算机太火了，内卷挺严重的，本身计算机考研竞争就很大，而且考研之后也是以大厂为目标的。

如果本科比较浪，就业难的话，可以选择考研，能再续三年时间，以应届生身份重新竞争，相当于复活币。|去年考研没考好，考完觉得没考好考虑了很久抱着试试看就冲了一波春招，上岸一个中厂，结果后来进复试了还是被刷了，转过头发现搞钱也不错，我觉得如果顺利发展，我现阶段工作三年的收益比读研大，其次写毕设论文的过程中也发现自己连本科论文都因为格式问题焦头烂额，所以我不一定适合读研，下个月就要搬砖去了[笑哭]|感觉有一种人最适合考研，就是大学时候睡觉玩游戏，考试60分飘过的那种。这是二次改造的机会。三年之后，还是应届生。",1,"2021-02-09 09:58:10.0",
114,阿里面试官：Redis缓存击穿和缓存穿透是什么？,三太子敖丙,130763764,https://www.bilibili.com/video/BV1n5411s7Wb,36163,110,"2020-05-15 18:45:31","14:06",238,程序员|IT|JAVA|缓存击穿|三太子敖丙|代码|高并发|REDIS|bilibili新星计划|JAVA面试|缓存穿透|缓存雪崩,"可以讲一下redis的集群吗[吃瓜]|讲的不错，通俗易懂，redis几乎所有web系统可能都会直接或间接用到的。
建议可以把 数据结构 相关知识点可以给大家讲一下，重点是相关算法部分的。三列，哈希，二叉树等。|前排占楼，说不出骚话，悄悄滴搞学习[doge]",1,"2021-02-09 09:58:11.0",
115,程序员面试二本实习生，疯狂问项目，他能否从容应对？（一面）,三太子敖丙,130763764,https://www.bilibili.com/video/BV1gQ4y1M7xE,91798,467,"2020-03-30 18:40:12","36:09",1915,面试|程序员|学习|JAVA|计算机大学生|三太子敖丙|求职|实习生|实习|找工作|敖丙,大二菜鸡，大一摸了一年挺可惜[tv_难过]，现在也只是稍微了解redis一些基本缓存机制，rabbitmq也只是了解，因为boot方便随便自己平时写demo都用springboot..   前段时间还去看了下cloud，感觉还是以后再去了解springcloud，netty这些太深了的，多刷点leetcode打打基础还是挺好的，毕竟涉及的算法的地方太多了，比如mysql的B+树索引，redis的LRU算法等等...holis等一些的公众号我每期都看[tv_doge]   遗憾是目前没有真正做个一个上线的项目，希望实习前有机会吧。（慕课网里面的教程挺好的，上周刚刚去学习了下mybatis-plus（单表懒人利器）还有shiro） 计算机这一行知识深度广度其实没有那么多行外人想象的浅，操作系统组成原理计算机网络数据结构这四个都够外行人啃一壶了，更别提mysql spring这些深入还有底层的实现了.. 每次看见想转行java什么的都觉得离谱..[tv_流泪]|面试就是背东西，平时用到的要背没有用到的也要背。用过没用过的都要去了解原理。培训机构的怎么了怎么还看不起电商项目了都，一说电商项目就左一个培训机构右一个培训机构的。我也看过培训机构老师讲的东西，至少我认为讲的很好，对知识点的讲解很透彻。在培训机构认真学习的会比实习几个月，一两年的应届生差吗，我觉得会比我们这种科班出身的强很多|我想看基础的，这些我全都不知道[捂脸],1,"2021-02-09 09:58:12.0",
116,毕业5年，我问遍了身边的阿里大佬，总结了他们的学习方法,三太子敖丙,130763764,https://www.bilibili.com/video/BV1Eh411o7Hn,39093,158,"2020-07-07 17:35:18","15:44",592,"2020毕业季|学习|三太子敖丙|自律|学习技巧|学习方法|经验分享|自制力|学习心得","计算机专业，大三的时候找实习，那时候在学校觉得自己技术还不错，以为自己是个大牛，找个实习肯定没问题，但是在实习面试的时候被面试官血虐，一场面试下来感觉自己说的最多的就是 “这个我不太清楚。。这个我没了解过。。这个不太会。。这个不知道。。”自尊心非常受挫，知道了自己只不过是在大学这个象牙塔里技术还看的过去，但是和真实开发差的很远，于是就自己找视频找资料学了一段时间，最后勉强去了一家还算过得去的公司实习。
实习的时候，自己去跑秋招面试，在一家公司HR面谈薪的时候要了10k，HR很惊讶地问我，你凭什么敢要这么高？然后面试凉凉。
之后每天，在去实习公司的公交车上，和从公司回来的公交车上，大概加起来有三小时，坚持在车上看视频看博客学习，为的就是等待春招，找到一个让自己满意的工作。
虽然今年疫情严重，但是在今年4月份春招，顺利通过面试，找到了一份研发岗的工作，13k，平台我也很喜欢，很满足。我很感谢当时努力的自己，并且我会继续努力下去，完成自己的下一个目标。
为什么努力？因为我发誓我不会再让别人用枪指着我的脑袋。|费曼学习法 选择一个概念 讲授这个概念 查缺补漏 升华
目标  写清单
脑图
看书
博客 
视频
做笔记
实践且坚持|软件工程毕业，这一生最后悔的莫过于高考没考好，那时候差一分就可以上二本了，补录也没上，挺伤心的.后面毕业入了运营商外包吧，虽然待遇低，基本学的很杂，今年疫情出来，看了好些书吧，spring,mybatis,netty,redis这些，然后现在过了教育行业去了，工资翻倍吧(主要是前面的工资太低了).我觉得说能不去外包就别去吧，去了的话就别懒惰了，可以多刷leetcode啊，日常报错的时候看看stack看看具体代码什么的就像aop那些.加油吧，2020",1,"2021-02-09 09:58:13.0",
117,【敖丙】大厂需求研发流程，没想到这么复杂？,三太子敖丙,130763764,https://www.bilibili.com/video/BV1u7411F7MF,37113,71,"2020-02-24 00:40:50","14:37",115,生活记录|自制|学习|生活|三太子敖丙|记录|大厂|工作|java|bilibili新星计划,你好鸭，up大大，我想问下进入大厂校招，算法需要学到啥程度呢？自己大一打过acm，大二没拿到牌子就退了，数据结构也就在线段树，平衡树这种级别，不知道大厂会不会往深入问了。|[doge][doge][doge] 原来都是叫同学，哈哈哈。难怪我说群里测试大佬，开发大佬都是这样互称，因为自己是devops敏捷开发，说难听就是两头蛇，讲好听就是全栈工程师一条龙服务，这里前栈也包含一些基础的前段知识，特别js要会。反正我挺混的，嘿嘿，其实大厂流程真的蛮规范的，但是我更想做条咸鱼去一次开发的小公司摸鱼。|csdn看数据库索引找过来了，点赞投币一条龙[热词系列_猛男必看],1,"2021-02-09 09:58:14.0",
118,【互联网寒冬】经历裁员，拿20W被迫去大厂,三太子敖丙,130763764,https://www.bilibili.com/video/BV1Zi4y1x7nt,131849,349,"2020-05-06 05:40:08","07:30",218,面试|程序员|90后|正能量|三太子敖丙|阿里|互联网|裁员|蘑菇街|后浪|bilibili新星计划|被裁,学习就是一条时而欣喜若狂，时而郁郁寡欢的道路。妙啊（大二的科班生表示受教了|工作不到一年，跳槽阿里P6的，着实大佬|饼饼，我去事业单位上班了，不做程序员了。。,1,"2021-02-09 09:58:15.0",
119,【敖丙】java面试常见问题：Redis缓存雪崩,三太子敖丙,130763764,https://www.bilibili.com/video/BV1Y7411G7Pf,36899,144,"2020-02-14 13:28:49","09:02",143,编程|程序员|学习|bilibili新星计划|JAVA|视频教程|教程|三太子敖丙|高并发|REDIS|缓存雪崩,"你好，我是一个做游戏的java后端，看了本期的分享觉得讲得很好，跟我平时的工作也很接近。但是我们做游戏的时候会遇到这样的需求：要求玩家数据在隔一个小时后进入下一场次，全部数据立即重置，可能是要抢购某种礼包之类的，我现在实现的方式就是视频中这种有雪崩风险的缓存模型，好在流量不大，达不到这种情况。不过我想知道在不能增加一个随机值（有失公平）的情况下，有没有其他手段来避免这种潜在的风险呢？|讲道理没说到点子上，并发量极大的情况下失效1个和失效1000个商品并没有什么区别，重点应该是考虑怎么只让一个查询请求落到db|????.?.????
xa0xa0xa0 ▂▄▄▓▄▄▂
◢◤ █??████▄▄▄▄◢◤
█  白嫖使我快乐  █?……╬
xa0xa0xa0 ◥██████◤xa0
xa0 ══╩══╩═══
白嫖党专属逃离机[滑稽]
点赞上机，0硬币专用",1,"2021-02-09 09:58:15.0",
120,【春招】互联网公司面试流程 注意事项 加分点 防骗指南,三太子敖丙,130763764,https://www.bilibili.com/video/BV1Si4y1b7Fx,39153,220,"2020-03-31 18:50:21","12:08",289,面试|程序员|职场|JAVA|学习|三太子敖丙|找工作|求职|招聘|java|春招,大佬，我想问问你当时没参加校招，那第一份工作是什么情况下得到的呢？|敖丙不会是买了两双鞋，个穿一只吧[喜极而泣]|做算法题用天做单位吗？[微笑][微笑][微笑][微笑]   我惊了,1,"2021-02-09 09:58:16.0",
121,程序员人均30k？都是加班狗？,三太子敖丙,130763764,https://www.bilibili.com/video/BV1H7411f7XY,67575,363,"2020-03-16 08:17:15","14:13",1023,程序员|VLOG|生活|生活记录|访谈|三太子敖丙|采访视频|采访|it|春招|bilibili新星计划,"求问丙丙，我是已经毕业的程序猿，本科学历，母校是某区域top3重点，技术能力中上，有各种项目经验，毕业后进了某保密军工国企，但公司没有互联网气氛，做产品都是国防安全方面，分工是一个人一个软件。从方案到原型、编码前后端搭架构中间运维最后测试都要一个人完成，虽然我什么都做了，但每个环节都不精，我想专注一个横向技术方向(比如基础平台)，可是公司要培养纵向全能人才(跑市场竞标写代码做运维搞测试)。我该怎么办？我这样的心态是浮躁了吗？|基本上没怎么剪辑的一期，瞎说的那种，希望能有点帮助哟。|555，最后那段“如果进不了大厂是不是废掉了”，太真实了。
像我这种能力不足又好高骛远的，每天压力都贼大。",1,"2021-02-09 09:58:17.0",
122,面试一年大厂经验Java程序员，回答不是很满意与18KOffer失之交臂,三太子敖丙,130763764,https://www.bilibili.com/video/BV1yE411F7tp,59795,367,"2020-03-23 03:29:56","35:45",2097,面试|程序员|JAVA|学习|计算机大学生|三太子敖丙|找工作|培训机构|java|春招|bilibili新星计划,"还是没太搞明白，redis里的分布式锁 setnx不是就可以了嘛？ 他里面有直接的参数来加锁并设置过期时间，再设置个watchdog来延长锁时间，还需要lua嘛？ 还有丙丙，如果公司业务上用不到MQ，没法接触到高并发，应该怎么去学习呢，自己就靠学的那些有点纸上谈兵的意思，希望回复哈|大三 但是今年寒假才开始正式学JAVA框架，在看培训班视频。
请问up主如果想通过大厂的实习面试要学到什么地步呢，看完培训班视频感觉还是停留在比较表面的理解，却又不知道该如何进阶|想当年年少轻狂，疯狂看博客面经，也喜欢拿这些靠背的面试题问候选人，现在反倒不会了。几年做下来，这些知识多少会在工作中用到。作为面试官，不要问一些背过就会，没背就不会，甚至背过后一段时间就忘的知识点，更多应该发掘候选人亮点，没有亮点也让候选人说说自己亮点，然后顺着亮点深挖。人生都如此艰难，不要为难同行了。",1,"2021-02-09 09:58:18.0",
123,程序媛面试Java岗，狂问面试官感情问题，把面试官心态搞崩了...,三太子敖丙,130763764,https://www.bilibili.com/video/BV1TA411e7jV,50181,279,"2020-08-11 17:45:20","42:01",1186,面试|程序员|知识分享官|学习|三太子敖丙|知识分享官招募令·第五期|程序媛|求职|互联网|Java面试,给丙嫂点个赞[doge]|表面上是模拟面试，实际上是调戏小姐姐。[滑稽]|程序猿的相亲方式[doge],1,"2021-02-09 09:58:19.0",
124,这就是程序员的展么？爱了  爱了,三太子敖丙,130763764,https://www.bilibili.com/video/BV1Hv411k7y8,26878,77,"2020-10-12 17:35:50","08:40",83,vlog|数码|生活记录|VLOG|华为|三太子敖丙|HUAWEI|VLOG日常,太可怕了我觉得在你镜头里我更秃了[热词系列_危]|我在6分38秒那一坨志愿者里 看见了自己 哎咋就没看见敖丙|请问下视频里那个白胖子是哪位？我想要他微信,1,"2021-02-09 09:58:20.0",
125,程序员端午的一天，这才是一个自媒体人该有的觉悟,三太子敖丙,130763764,https://www.bilibili.com/video/BV1vV411k7zj,31972,98,"2020-06-25 20:44:23","00:54",34,程序员|三太子敖丙|小视频,三倍工资太香了[doge]|端午第一天，刷了半天b站，为什么是半天？因为中午才起 [doge]|有个问题，期间你怎么没上过厕所的？,1,"2021-02-09 09:58:21.0",
126,知道这些后 我戒掉了游戏,技术胖,165659472,https://www.bilibili.com/video/BV1CT4y1J7ku,1292069,6614,"2020-06-22 17:47:26","15:04",20232,程序员|知识分享官|经验分享|技术胖,个人也是游戏重度爱好者，也是devop开发一枚，我每天都会加班到很晚保证每天都要学习，由于5天工作日这样强度比较大比较辛苦，所以周末一定要放松打游戏，我玩csgo和魔兽怀旧服，比较耗时间，所以一玩差不多1天半的时间，其余干点其他事，但是我要执行我的计划，我敢拼，我也敢放松，这个仁者见仁智者见智，管好自己，一定要计划自己，保证每天进步就对了，游戏，我一定要玩，技术我也一定要进步[呲牙]|如果不是因为游戏，我又怎么会来学计算机呢？[doge][doge][doge]|从00年幼儿园开始玩游戏，红白机马里奥魂斗罗雪人打砖块到小学红警魔兽争霸生化危机到初中魔兽世界CS到高中怪猎天刀剑灵DOTA2最终幻想老滚到大学直接报选的计算机，现在是一个unity程序员，不可否认游戏有它的负面影响，造成了我一千四的近视，但是能够入这个我喜欢的行业，游戏是我的领路人,1,"2021-02-09 09:58:23.0",
127,程序员自学成才指北-老程序员给新手的四条自学经验,技术胖,165659472,https://www.bilibili.com/video/BV1Pk4y1B7j1,487463,545,"2020-07-13 20:00:13","11:01",1844,编程|程序员|经验分享|学习心得,"01：40自学编程的劣势
         1.不知道该做什么
         2.很容易失去动力
         3.知识体系可能有所欠缺

05：00自学小技巧
         1.制定学习计划
         2.设定时间表
         3.找一位老师
         4.至少完成一个完整的项目

09：30结尾词

愿你归来仍是少年[tv_亲亲][tv_亲亲][tv_亲亲]|自学缺点：
1.选择范围过大，不知道自己学什么
2.容易失去动力，缺乏压力，容易丢失新鲜感，
3.知识体系不够完整
怎么自学：
1.不能忽视编程的基础，如计算机网络、数据结构、编译原理等，这是通往高阶的基石
2.制定属于自己的计划
3.制定时间表
4.找一位老师，老师可以给出方向，但别指望老师给出具体的答案
5.一定要有自己的输出，我觉得不仅可以是项目，博客，笔记（用输出倒逼输入）
Ps:大学别太指望老师，大学的课堂内容很多已经过时，自学加上自律才是王道，[OK]。|我觉得自学编程的过程应该是这样的:
卧槽！好神奇！
卧槽！原来是这样！
卧槽！原来这么简单！
卧槽！指针好难！
卧槽！这程序些我看懂了！
卧槽！bug怎么这么多！
卧槽！我头怎么秃了！
[doge][doge][doge]",1,"2021-02-09 09:58:23.0",
128,大学生如何作？才能轻松当高薪程序员,技术胖,165659472,https://www.bilibili.com/video/BV1K7411R7hd,217412,1132,"2020-03-19 02:31:41","22:11",2122,程序员|经验分享|学习心得,坐标郑州，普本大二。大一励志想往服务端发展，一直在自学，到现在学完了ssm，跟着校企联合的一个小公司写项目，分布式也在学，打算大四毕业去上海北京这类的城市。之前也有想学大数据的打算，但是已经往服务端走的不深不浅了。如果转大数据又是从0开始，心里明白大数据是未来的方向，也很想转，可是服务端的一套又正在学习的路上。纠结！[大哭]|不赞同up所说的就业方向“避开前端开发、Java、Python”。现在互联网行业对前端开发的缺口很大（up也提到了），但并不代表随便培训班学三五个月就可以进大厂拿高薪，我可以负责任地讲大厂的前端开发岗位80%以上的员工学历都是985211的本硕，比如我现在所在的15人团队，985211学历的同事有12人。而Java Python只是语言，不是方向，语言是工具不是目的，就更没有“要避开”一说了。希望大家不要被误导。|一个程序员碰到了一个问题，他决定用多线程来解决。现在两个他问题了有,1,"2021-02-09 09:58:24.0",
129,程序员如何跳出低水平勤奋陷阱,技术胖,165659472,https://www.bilibili.com/video/BV1Mk4y1U7q4,294092,528,"2020-08-07 17:32:24","09:58",3807,编程|程序员|知识分享官|知识分享官招募令·第五期|代码|程序猿,"三个陷阱：
1. 追求广度，没有深度，新语言新技术学了一大堆，没有一个用得好；
2. 代码行数论英雄，追求数量忽略质量；
3. 大厂围城，错把平台赋能当个人能力，导致技术停滞；

总结：学习建议深度优先；|谢谢,我这就去打游戏[OK]|很舒服，我最近在总结人生过去的5年成长的时候再看完up这个视频，哎呀。怎么说，好像找到了同道，两句话概括吧。
“最厉害的人，是将那些看起来细微的事情做到极致的人”
“人之力有穷尽时，而知无穷，因此术业有专攻。”",1,"2021-02-09 09:58:25.0",
130,大胖逼逼叨14-程序员跨过这些坑少走3年弯路,技术胖,165659472,https://www.bilibili.com/video/BV1L7411v7XM,103779,245,"2020-01-20 10:00:11","15:07",314,编程|程序员|经验分享,"在学校里学了几年代码  自己做个博客网站没啥问题  现在要毕业了却一点也不想做这方面的工作[笑哭]我这是怎么了|我刚实习半年，已经不敢再在这行干下去了，刚实习分配给我们两个实习生一个项目，没有任何需求，问我们的技术总监，总监说我们发挥想象。勉勉强强收尾，客户不要这个产品，我们两个背了锅。后来，我们陆续接到了20天写个docker，20天写个版本控制工具出来，后来了解了我们后端组的组长就是个培训机构出来的包装了经验，所谓的技术总监也根本不懂技术，坐标乌鲁木齐，还有五个月的实习时间，真不知道再怎么在这个地方实习下去。|# 程序员进阶-软件工程相关

- 本节主要内容是 git-flow，百度相关资料查看更详细内容
- 提交代码：及时提交代码到 github，因为设备问题，避免代码丢失
- 打 tag：单分支开发，部署到生产环境需要及时打 tag，便于标记，后面代码回滚的时候便捷快速
- 代码权限分配：避免代码冲突和各种问题。
- 持续集成：
  - 本地构建若没有持续集成环境，若代码中有大小写错误，代码推上服务器后会出很大的问题
  - 每一天都提交代码，让领导知道你在做什么，同时，及时获取配套的开发资源
  - 分批构建代码，不要集中在一个时间构建代码，避免出现问题全线崩溃
- 撰写文档，便于工作交接。至少需要3种文档：
  - 程序设计文档（程序员写的）
  - 数据结构文档（后端或DBA写）
  - 使用说明文档（测试或产品经理写）
  - 注意：代码更新后，需要及时更新文档。",1,"2021-02-09 09:58:28.0",
131,Flutter基础视频教程,技术胖,165659472,https://www.bilibili.com/video/BV15t411U7yf,314978,371,"2018-11-12 06:28:17","303:44",6242,学习|教程,哎呦，不亏是技术胖啊，说话都喘，哈哈哈哈哈|我撒过最大的谎言就是“我已阅读并充分同意许可协议”|dart语言和狗屎一样，没法下手,1,"2021-02-09 09:58:28.0",
